,Category,PanelScore,ABV/Proof,Agave (cooked),Caramel,Oak,Vanilla,Butter,Pepper (black),Fruity,Citrus,Olive,Dried Fruit,Orange,Lime,Smoke,Minerals,Earth,Anise,Brine/Salt,Cinnamon,Vegetal,Mint,Flowers,Herbal,Grass,White Pepper,Chocolate,Alcohol,Tobacco,Butterscotch,Honey,Leather,Nuts,Cream Soda,Pear,Raisin,Cherries (dried),Nutmeg,Tropical Fruits,Lactic,Whiskey,Cherry,Melon,Bell Pepper,Baking Spice,Almond,Pineapple,Pitted Fruit,Licorice,Agave (raw),Apple,Banana,Molasses,Maple,Barrel Spice,Peach,Toffee,Grapefruit,Mocha,Berry,Cocoa,Hazelnut,Clove,Plum,Nuts (Roasted),Coffee,Pinecone,Lemon,Yeast/Dough,Black Tea,Cedar,Pine Tree,Celery,Orange Blossom,Coconut,Tangerine,Prune,Orange Peel,Jalapeño,Wet Earth,Grass (cut),Grass (wet),Apple (green),Grapes,Wood Bark,Allspice,Mushroom,Charcoal,Rosemary,Cake Batter,Dill,Jasmine,Lavender,Spearmint,Cider,Astringent,Hay,Damiana,Solvent,Vinegar,Moss,Lemongrass,Chamomile,Peppermint,Medicinal,Rose,Wet Cement,Plastic,Oregano,Walnut,Sage,Toasted Bread,Fruit (fake),Wood Shavings,Thyme,Tamarind,Baby Oil,Musty,Artichoke,Metallic,Caraway Seed,Rubber,Varnish,Resin,Sawdust,Soap,Basil,Mild Ammonia,Sour Milk,Strawberry,Parsley,Artificial Sweetener,Acetone,Hominy,Baking Soda,Petrol,Limestone,Sulfur,Chlorine,Stainless_steel_tanks_ferm,Open-air_ferm,with_fibers_ferm,without_fibers_ferm,Wood_ferm,Cement_ferm,Champagne_ferm,Classical_music_ferm,American_White_Oak_age,French_Oak_age,Hungarian_Oak_age,Used_barrels_age,New_barrels_age,Cognac_casks_age,Sherry_casks_age,Wine_casks_age,Port_casks_age,Bourbon_barrels_age,Whisky_barrels_age,Rum_barrels_age,Scotch_barrels_age
52,Blanco,90,40,1,,,0.051063829787234,0.076595744680851,0.578723404255319,,0.234042553191489,0.2,,,,,0.119148936170213,0.217021276595745,,0.076595744680851,0,0.102127659574468,,,,,,,0.051063829787234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Blanco,90,40,1,,,,,0.722222222222222,,0.305555555555556,,,,,,0.472222222222222,,,0.194444444444444,,0.222222222222222,0.055555555555556,0.138888888888889,,0,,,0.111111111111111,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Añejo,90,40,1,,0.555555555555556,0.666666666666667,,0.166666666666667,0.277777777777778,,,,,0,,0.111111111111111,,,,0.111111111111111,,,,,,0,,,,0.277777777777778,,,0,,,,,,,,,,,,,,,0.055555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
55,Añejo,90,40,1,0.4,0.4,0.6,,0.2,0,,,,,,,,0,,,0.2,,,0,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Añejo,90,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Añejo,90,40,1,1,0.666666666666667,0.666666666666667,0.333333333333333,,0,,,0.666666666666667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333333333333333,,,,,,0.666666666666667,,,,,,,,0,,,,,,,,,0.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
58,Añejo,90,48.8,1,0.285714285714286,0.571428571428571,0.285714285714286,,,0.428571428571429,0.142857142857143,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,0.285714285714286,,,,,,,,0.142857142857143,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
59,Blanco,90,48,1,,,,,0.618181818181818,,0.181818181818182,,,,,,0.127272727272727,0.018181818181818,0,,,0.145454545454545,0.072727272727273,,0.036363636363636,0.036363636363636,,,0.254545454545454,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Reposado,90,40,1,0,0.5,0.5,,0.5,,,,,,,0,,0,,,,,,,,,0,,,,,,,0.5,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Blanco,90,40,1,,,,,0.538461538461538,,0.307692307692308,,,,0,,0.153846153846154,0.153846153846154,,0,,0.076923076923077,,,,,0.307692307692308,,0.076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076923076923077,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
62,Reposado,90,40,1,0,0.285714285714286,,,0,0,,,,,,,,0,,,,,,,0,,,,0.142857142857143,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,0,,,,,,,,,0.142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
63,Extra Añejo,90,40,0,1,0.5,1,,,0,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Blanco,90,40,1,0,,,,0.5,,,,,,,,0,,,,0.75,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,0.25,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Añejo,90,40,0.833333333333333,0.166666666666667,1,0.333333333333333,,0.166666666666667,,,,,,,,,,,0,,,,,,,,,0,,,0.333333333333333,,0.333333333333333,,,,,,,,0.666666666666667,,,,0.166666666666667,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
66,Extra Añejo,90,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,Extra Añejo,90,40,1,1,1,0.333333333333333,,0,0,,,,,,,,,,,0.333333333333333,,,,,,,,,,,0.333333333333333,,0,,,,,0,,,,,,,0,,,,,,0.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
68,Extra Añejo,90,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
69,Añejo,90,40,1,,1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Reposado,90,35,1,,0,0,,,,,,,,,,,,,,,0,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
71,Reposado,90,40,1,0,,0.5,1,0,,,,,,,,,,,0,,0,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
72,Añejo,90,55,1,,1,0,0,0,,,,,,,,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
73,Blanco,90,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Añejo,90,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Blanco,90,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Añejo,89,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Blanco,89,40,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Añejo,89,40,1,0.5,0.5,0.5,,0.5,,,,,,,,,,,,0,0,0,0.5,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
79,Extra Añejo,89,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80,Blanco,89,43,1,,,0,,0.285714285714286,0,0.142857142857143,,0,,,,,,0,,0.428571428571429,,,,,,0,,,,,,,,,,,,0,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Blanco,89,40,0.857142857142857,,,0,0.142857142857143,0.714285714285714,,,,,,,,1,0.714285714285714,,0,,0.571428571428571,,,0.142857142857143,,,,,,,,,,,,,,,,,,,,0.142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Extra Añejo,89,50,,,1,0,,0,1,,,0.666666666666667,,,,,,,,0,,,,,,,,0.333333333333333,,0.333333333333333,,,,,,,,,,,0.333333333333333,,,,0,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
83,Extra Añejo,89,46,0,1,1,1,,,1,,,,,,,,,,,0,,,,,,,1,,,,,0,,,,,,,,,0,,,,,,,,1,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
84,Añejo,89,40,0.666666666666667,0.666666666666667,1,0.666666666666667,,,0.333333333333333,,,0.333333333333333,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,0.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Extra Añejo,89,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Reposado,89,46,1,0.318181818181818,0.727272727272727,0.363636363636364,,0.727272727272727,,0.181818181818182,,,,,,0,,,,0.272727272727273,,,,,,,0.181818181818182,0.181818181818182,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
87,Añejo,89,40,1,1,1,0.5,,,,0.5,,,0.5,,,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
88,Añejo,89,52,0.833333333333333,0.666666666666667,0.166666666666667,1,,0.333333333333333,0,0.166666666666667,,,0.5,,,,,,,,0,,,,,,0,0.5,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
89,Extra Añejo,89,40,1,0.454545454545455,0.727272727272727,0.727272727272727,,0.636363636363636,0.181818181818182,,,,,,,,,,,0.181818181818182,,,,,,0,,0.181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,0.090909090909091,,,,,,,,,,,,,,,,,,,,,,,,0.090909090909091,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
90,Blanco,89,40,0.5,,,,0.5,1,,,,,,,,,0,,,,0.5,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Extra Añejo,89,40,1,0.461538461538462,0.615384615384615,0.692307692307692,0.076923076923077,0.384615384615385,0.076923076923077,,,,,,,,,,,0.307692307692308,,,,,,,,,,0,0,,,,,,,,,,,0.076923076923077,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
92,Blanco,89,41,1,,,0.066666666666667,0.066666666666667,0.466666666666667,0.4,0.133333333333333,,,,,,0.333333333333333,,,0.133333333333333,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.066666666666667,,,,,,,,,,,,,,,,,,,,0.533333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,Blanco,89,54,1,,,,,1,,,0,,,1,,0.666666666666667,,0,0,,0,,,,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Blanco,89,40,0.9,,,,0.1,1,,0.5,0.3,,,,,0.6,0,,0.7,0.3,,0.4,,0,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Reposado,89,40,1,0.285714285714286,0.428571428571429,0.285714285714286,0,0.428571428571429,0.142857142857143,,,,,,,0.285714285714286,0.142857142857143,,,0,,,,,,0.142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96,Blanco,89,43,1,,,0.074074074074074,0.222222222222222,0.740740740740741,,0.037037037037037,,,,,0.777777777777778,0.148148148148148,0.259259259259259,0.037037037037037,,0.037037037037037,,,0.037037037037037,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
97,Añejo,89,44.2,1,,0.1,0.2,,0.1,0,,,,,,,0,,,,0.2,,,,,,,,0.4,,,0,,,,,,,,0.3,,,,,,0.1,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
98,Reposado,89,43,1,0,0.75,1,,0.25,,,,0,,,,,,,,0,,,,,,,,,,,,0.25,,,,0.25,0,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
99,Añejo,89,40,1,0.75,1,0,,0.25,0,,,0,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
100,Extra Añejo,89,40,1,0.625,0.625,0.5,,0.5,,,,,,,,,,,,0.375,,,,,,0.125,,,,,,0.125,,,,,,0.25,,,,,,,0.125,,,,,,,,,,0.375,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
101,Añejo,89,54,1,1,0.666666666666667,1,,0.666666666666667,0.333333333333333,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,0.666666666666667,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
102,Extra Añejo,89,43,1,0.558823529411765,0.941176470588235,0.617647058823529,,0.147058823529412,0.147058823529412,,,,,,0.264705882352941,,,,,0.147058823529412,,,,,,,0.029411764705882,,,0.029411764705882,0,,,,,,,,,,0.205882352941176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
103,Extra Añejo,89,40,0.666666666666667,1,0.833333333333333,0.666666666666667,,,0.166666666666667,0,,,0.166666666666667,,,,0,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Extra Añejo,89,40,0.75,1,0.75,0.8,0.1,0.15,0.05,,,,,,,,,,,0.05,,,,,,,0.1,,,0.4,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
105,Extra Añejo,89,40,1,0.25,0.5,0.125,,0.125,0.375,0.375,,,0.375,,0.125,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Extra Añejo,89,40,0.714285714285714,0.428571428571429,1,0.428571428571429,,0.142857142857143,0.142857142857143,0,,0.142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.142857142857143,,,0.142857142857143,,,,,,,,,,0.142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
107,Extra Añejo,89,55,1,0.6,0.5,1,0,0.6,0.2,0.1,,,,,,0.2,,,,0.1,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
108,Extra Añejo,89,40,1,0.444444444444444,0.388888888888889,0.222222222222222,,0.611111111111111,0,,,,,,,0.166666666666667,,,,0.333333333333333,,,,,,,,,,0,,,,,,,,,,,,0.055555555555556,,,0.055555555555556,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
109,Blanco,89,55,1,,,,,0.464285714285714,,0.285714285714286,,,,,,0.821428571428571,0.178571428571429,,0,0.035714285714286,0.142857142857143,,,,,0.178571428571429,,0.428571428571429,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
